timestamp_utc,doc_id,name,supply,holders,source
2025-11-30T22:05:07.982Z,134,Chobo Silver Ring,10774,1237,backfill
2025-11-30T22:05:07.982Z,135,Crusader Silver Ring,10858,1257,backfill
2025-11-30T22:05:07.982Z,136,Overseer Silver Ring,10522,1255,backfill
2025-11-30T22:05:07.982Z,137,Athena Silver Ring,10522,1206,backfill
2025-11-30T22:05:07.982Z,138,Archon Silver Ring,11487,1273,backfill
2025-11-30T22:05:07.982Z,139,Foxglove Silver Ring,10574,1239,backfill
2025-11-30T22:05:07.982Z,140,Summoner Silver Ring,10524,1251,backfill
2025-11-30T22:05:07.982Z,243,Golden Archon Ring,1033,110,backfill
2025-11-30T22:05:07.982Z,244,Golden Athena Ring,1047,110,backfill
2025-11-30T22:05:07.982Z,245,Golden Chobo Ring,1046,109,backfill
2025-11-30T22:05:07.982Z,246,Golden Crusader Ring,991,119,backfill
2025-11-30T22:05:07.982Z,247,Golden Foxglove Ring,1003,117,backfill
2025-11-30T22:05:07.982Z,248,Golden Overseer Ring,1060,109,backfill
2025-11-30T22:05:07.982Z,249,Golden Summoner Ring,1021,119,backfill
2025-12-01T22:05:20.254Z,134,Chobo Silver Ring,10913,1259,backfill
2025-12-01T22:05:20.254Z,135,Crusader Silver Ring,11003,1267,backfill
2025-12-01T22:05:20.254Z,136,Overseer Silver Ring,10652,1275,backfill
2025-12-01T22:05:20.254Z,137,Athena Silver Ring,10636,1222,backfill
2025-12-01T22:05:20.254Z,138,Archon Silver Ring,11626,1287,backfill
2025-12-01T22:05:20.254Z,139,Foxglove Silver Ring,10674,1252,backfill
2025-12-01T22:05:20.254Z,140,Summoner Silver Ring,10616,1262,backfill
2025-12-01T22:05:20.254Z,243,Golden Archon Ring,1044,111,backfill
2025-12-01T22:05:20.254Z,244,Golden Athena Ring,1057,110,backfill
2025-12-01T22:05:20.254Z,245,Golden Chobo Ring,1052,109,backfill
2025-12-01T22:05:20.254Z,246,Golden Crusader Ring,1002,118,backfill
2025-12-01T22:05:20.254Z,247,Golden Foxglove Ring,1010,117,backfill
2025-12-01T22:05:20.254Z,248,Golden Overseer Ring,1070,109,backfill
2025-12-01T22:05:20.254Z,249,Golden Summoner Ring,1037,119,backfill
2025-12-02T22:05:10.312Z,134,Chobo Silver Ring,11005,1276,backfill
2025-12-02T22:05:10.312Z,135,Crusader Silver Ring,11089,1279,backfill
2025-12-02T22:05:10.312Z,136,Overseer Silver Ring,10748,1287,backfill
2025-12-02T22:05:10.312Z,137,Athena Silver Ring,10696,1229,backfill
2025-12-02T22:05:10.312Z,138,Archon Silver Ring,11748,1297,backfill
2025-12-02T22:05:10.312Z,139,Foxglove Silver Ring,10809,1269,backfill
2025-12-02T22:05:10.312Z,140,Summoner Silver Ring,10756,1279,backfill
2025-12-02T22:05:10.312Z,243,Golden Archon Ring,1045,111,backfill
2025-12-02T22:05:10.312Z,244,Golden Athena Ring,1064,110,backfill
2025-12-02T22:05:10.312Z,245,Golden Chobo Ring,1053,109,backfill
2025-12-02T22:05:10.312Z,246,Golden Crusader Ring,1002,118,backfill
2025-12-02T22:05:10.312Z,247,Golden Foxglove Ring,1026,118,backfill
2025-12-02T22:05:10.312Z,248,Golden Overseer Ring,1074,111,backfill
2025-12-02T22:05:10.312Z,249,Golden Summoner Ring,1041,119,backfill
2025-12-03T22:05:22.140Z,134,Chobo Silver Ring,11129,1289,backfill
2025-12-03T22:05:22.140Z,135,Crusader Silver Ring,11238,1293,backfill
2025-12-03T22:05:22.140Z,136,Overseer Silver Ring,10835,1299,backfill
2025-12-03T22:05:22.140Z,137,Athena Silver Ring,10762,1247,backfill
2025-12-03T22:05:22.140Z,138,Archon Silver Ring,11899,1315,backfill
2025-12-03T22:05:22.140Z,139,Foxglove Silver Ring,10967,1295,backfill
2025-12-03T22:05:22.140Z,140,Summoner Silver Ring,10862,1299,backfill
2025-12-03T22:05:22.140Z,243,Golden Archon Ring,1050,111,backfill
2025-12-03T22:05:22.140Z,244,Golden Athena Ring,1084,110,backfill
2025-12-03T22:05:22.140Z,245,Golden Chobo Ring,1056,109,backfill
2025-12-03T22:05:22.140Z,246,Golden Crusader Ring,1004,117,backfill
2025-12-03T22:05:22.140Z,247,Golden Foxglove Ring,1036,120,backfill
2025-12-03T22:05:22.140Z,248,Golden Overseer Ring,1091,114,backfill
2025-12-03T22:05:22.140Z,249,Golden Summoner Ring,1057,121,backfill
2025-12-04T22:05:17.108Z,134,Chobo Silver Ring,11216,1294,backfill
2025-12-04T22:05:17.108Z,135,Crusader Silver Ring,11372,1303,backfill
2025-12-04T22:05:17.108Z,136,Overseer Silver Ring,10937,1314,backfill
2025-12-04T22:05:17.108Z,137,Athena Silver Ring,10903,1265,backfill
2025-12-04T22:05:17.108Z,138,Archon Silver Ring,12025,1326,backfill
2025-12-04T22:05:17.108Z,139,Foxglove Silver Ring,11121,1297,backfill
2025-12-04T22:05:17.108Z,140,Summoner Silver Ring,10959,1304,backfill
2025-12-04T22:05:17.108Z,243,Golden Archon Ring,1064,114,backfill
2025-12-04T22:05:17.108Z,244,Golden Athena Ring,1099,112,backfill
2025-12-04T22:05:17.108Z,245,Golden Chobo Ring,1074,111,backfill
2025-12-04T22:05:17.108Z,246,Golden Crusader Ring,1027,118,backfill
2025-12-04T22:05:17.108Z,247,Golden Foxglove Ring,1039,119,backfill
2025-12-04T22:05:17.108Z,248,Golden Overseer Ring,1104,115,backfill
2025-12-04T22:05:17.108Z,249,Golden Summoner Ring,1078,120,backfill
2025-12-05T22:05:20.895Z,134,Chobo Silver Ring,11356,1310,backfill
2025-12-05T22:05:20.895Z,135,Crusader Silver Ring,11469,1316,backfill
2025-12-05T22:05:20.895Z,136,Overseer Silver Ring,11036,1324,backfill
2025-12-05T22:05:20.895Z,137,Athena Silver Ring,11001,1277,backfill
2025-12-05T22:05:20.895Z,138,Archon Silver Ring,12126,1336,backfill
2025-12-05T22:05:20.895Z,139,Foxglove Silver Ring,11255,1316,backfill
2025-12-05T22:05:20.895Z,140,Summoner Silver Ring,11105,1332,backfill
2025-12-05T22:05:20.895Z,243,Golden Archon Ring,1067,115,backfill
2025-12-05T22:05:20.895Z,244,Golden Athena Ring,1102,112,backfill
2025-12-05T22:05:20.895Z,245,Golden Chobo Ring,1077,111,backfill
2025-12-05T22:05:20.895Z,246,Golden Crusader Ring,1039,119,backfill
2025-12-05T22:05:20.895Z,247,Golden Foxglove Ring,1040,121,backfill
2025-12-05T22:05:20.895Z,248,Golden Overseer Ring,1111,114,backfill
2025-12-05T22:05:20.895Z,249,Golden Summoner Ring,1086,121,backfill
2025-12-06T22:05:23.359Z,134,Chobo Silver Ring,11424,1310,backfill
2025-12-06T22:05:23.359Z,135,Crusader Silver Ring,11539,1326,backfill
2025-12-06T22:05:23.359Z,136,Overseer Silver Ring,11183,1336,backfill
2025-12-06T22:05:23.359Z,137,Athena Silver Ring,11102,1286,backfill
2025-12-06T22:05:23.359Z,138,Archon Silver Ring,12185,1352,backfill
2025-12-06T22:05:23.359Z,139,Foxglove Silver Ring,11344,1327,backfill
2025-12-06T22:05:23.359Z,140,Summoner Silver Ring,11129,1327,backfill
2025-12-06T22:05:23.359Z,243,Golden Archon Ring,1082,116,backfill
2025-12-06T22:05:23.359Z,244,Golden Athena Ring,1107,112,backfill
2025-12-06T22:05:23.359Z,245,Golden Chobo Ring,1106,114,backfill
2025-12-06T22:05:23.359Z,246,Golden Crusader Ring,1041,119,backfill
2025-12-06T22:05:23.359Z,247,Golden Foxglove Ring,1064,121,backfill
2025-12-06T22:05:23.359Z,248,Golden Overseer Ring,1129,113,backfill
2025-12-06T22:05:23.359Z,249,Golden Summoner Ring,1100,121,backfill
2025-12-07T22:05:29.647Z,134,Chobo Silver Ring,11501,1317,backfill
2025-12-07T22:05:29.647Z,135,Crusader Silver Ring,11610,1329,backfill
2025-12-07T22:05:29.647Z,136,Overseer Silver Ring,11244,1339,backfill
2025-12-07T22:05:29.647Z,137,Athena Silver Ring,11222,1296,backfill
2025-12-07T22:05:29.647Z,138,Archon Silver Ring,12254,1359,backfill
2025-12-07T22:05:29.647Z,139,Foxglove Silver Ring,11404,1325,backfill
2025-12-07T22:05:29.647Z,140,Summoner Silver Ring,11167,1322,backfill
2025-12-07T22:05:29.647Z,243,Golden Archon Ring,1094,115,backfill
2025-12-07T22:05:29.647Z,244,Golden Athena Ring,1121,111,backfill
2025-12-07T22:05:29.647Z,245,Golden Chobo Ring,1119,113,backfill
2025-12-07T22:05:29.647Z,246,Golden Crusader Ring,1048,119,backfill
2025-12-07T22:05:29.647Z,247,Golden Foxglove Ring,1075,122,backfill
2025-12-07T22:05:29.647Z,248,Golden Overseer Ring,1144,114,backfill
2025-12-07T22:05:29.647Z,249,Golden Summoner Ring,1117,123,backfill
2025-12-08T22:05:23.662Z,134,Chobo Silver Ring,11586,1325,backfill
2025-12-08T22:05:23.662Z,135,Crusader Silver Ring,11664,1337,backfill
2025-12-08T22:05:23.662Z,136,Overseer Silver Ring,11309,1345,backfill
2025-12-08T22:05:23.662Z,137,Athena Silver Ring,11284,1308,backfill
2025-12-08T22:05:23.662Z,138,Archon Silver Ring,12387,1373,backfill
2025-12-08T22:05:23.662Z,139,Foxglove Silver Ring,11448,1338,backfill
2025-12-08T22:05:23.662Z,140,Summoner Silver Ring,11233,1323,backfill
2025-12-08T22:05:23.662Z,243,Golden Archon Ring,1107,114,backfill
2025-12-08T22:05:23.662Z,244,Golden Athena Ring,1130,112,backfill
2025-12-08T22:05:23.662Z,245,Golden Chobo Ring,1131,113,backfill
2025-12-08T22:05:23.662Z,246,Golden Crusader Ring,1058,120,backfill
2025-12-08T22:05:23.662Z,247,Golden Foxglove Ring,1081,122,backfill
2025-12-08T22:05:23.662Z,248,Golden Overseer Ring,1159,113,backfill
2025-12-08T22:05:23.662Z,249,Golden Summoner Ring,1124,126,backfill
2025-12-09T22:05:25.294Z,134,Chobo Silver Ring,11619,1330,backfill
2025-12-09T22:05:25.294Z,135,Crusader Silver Ring,11695,1353,backfill
2025-12-09T22:05:25.294Z,136,Overseer Silver Ring,11369,1352,backfill
2025-12-09T22:05:25.294Z,137,Athena Silver Ring,11338,1316,backfill
2025-12-09T22:05:25.294Z,138,Archon Silver Ring,12422,1381,backfill
2025-12-09T22:05:25.294Z,139,Foxglove Silver Ring,11500,1351,backfill
2025-12-09T22:05:25.294Z,140,Summoner Silver Ring,11278,1337,backfill
2025-12-09T22:05:25.294Z,243,Golden Archon Ring,1114,114,backfill
2025-12-09T22:05:25.294Z,244,Golden Athena Ring,1141,112,backfill
2025-12-09T22:05:25.294Z,245,Golden Chobo Ring,1138,113,backfill
2025-12-09T22:05:25.294Z,246,Golden Crusader Ring,1073,121,backfill
2025-12-09T22:05:25.294Z,247,Golden Foxglove Ring,1098,123,backfill
2025-12-09T22:05:25.294Z,248,Golden Overseer Ring,1172,114,backfill
2025-12-09T22:05:25.294Z,249,Golden Summoner Ring,1139,125,backfill
2025-12-10T22:05:53.476Z,134,Chobo Silver Ring,11779,1345,backfill
2025-12-10T22:05:53.476Z,135,Crusader Silver Ring,11829,1361,backfill
2025-12-10T22:05:53.476Z,136,Overseer Silver Ring,11514,1368,backfill
2025-12-10T22:05:53.476Z,137,Athena Silver Ring,11423,1328,backfill
2025-12-10T22:05:53.476Z,138,Archon Silver Ring,12510,1384,backfill
2025-12-10T22:05:53.476Z,139,Foxglove Silver Ring,11578,1356,backfill
2025-12-10T22:05:53.476Z,140,Summoner Silver Ring,11371,1348,backfill
2025-12-10T22:05:53.476Z,243,Golden Archon Ring,1122,115,backfill
2025-12-10T22:05:53.476Z,244,Golden Athena Ring,1150,116,backfill
2025-12-10T22:05:53.476Z,245,Golden Chobo Ring,1152,114,backfill
2025-12-10T22:05:53.476Z,246,Golden Crusader Ring,1088,121,backfill
2025-12-10T22:05:53.476Z,247,Golden Foxglove Ring,1105,123,backfill
2025-12-10T22:05:53.476Z,248,Golden Overseer Ring,1185,118,backfill
2025-12-10T22:05:53.476Z,249,Golden Summoner Ring,1152,126,backfill
2025-12-11T22:05:50.674Z,134,Chobo Silver Ring,11895,1358,backfill
2025-12-11T22:05:50.674Z,135,Crusader Silver Ring,11949,1378,backfill
2025-12-11T22:05:50.674Z,136,Overseer Silver Ring,11624,1381,backfill
2025-12-11T22:05:50.674Z,137,Athena Silver Ring,11482,1346,backfill
2025-12-11T22:05:50.674Z,138,Archon Silver Ring,12600,1396,backfill
2025-12-11T22:05:50.674Z,139,Foxglove Silver Ring,11705,1374,backfill
2025-12-11T22:05:50.674Z,140,Summoner Silver Ring,11468,1360,backfill
2025-12-11T22:05:50.674Z,243,Golden Archon Ring,1135,116,backfill
2025-12-11T22:05:50.674Z,244,Golden Athena Ring,1164,116,backfill
2025-12-11T22:05:50.674Z,245,Golden Chobo Ring,1166,114,backfill
2025-12-11T22:05:50.674Z,246,Golden Crusader Ring,1119,123,backfill
2025-12-11T22:05:50.674Z,247,Golden Foxglove Ring,1121,125,backfill
2025-12-11T22:05:50.674Z,248,Golden Overseer Ring,1194,118,backfill
2025-12-11T22:05:50.674Z,249,Golden Summoner Ring,1159,124,backfill
2025-12-12T22:05:04.589Z,134,Chobo Silver Ring,11971,1363,backfill
2025-12-12T22:05:04.589Z,135,Crusader Silver Ring,12044,1389,backfill
2025-12-12T22:05:04.589Z,136,Overseer Silver Ring,11700,1383,backfill
2025-12-12T22:05:04.589Z,137,Athena Silver Ring,11574,1351,backfill
2025-12-12T22:05:04.589Z,138,Archon Silver Ring,12718,1414,backfill
2025-12-12T22:05:04.589Z,139,Foxglove Silver Ring,11806,1385,backfill
2025-12-12T22:05:04.589Z,140,Summoner Silver Ring,11573,1367,backfill
2025-12-12T22:05:04.589Z,243,Golden Archon Ring,1149,118,backfill
2025-12-12T22:05:04.589Z,244,Golden Athena Ring,1181,117,backfill
2025-12-12T22:05:04.589Z,245,Golden Chobo Ring,1182,116,backfill
2025-12-12T22:05:04.589Z,246,Golden Crusader Ring,1133,124,backfill
2025-12-12T22:05:04.589Z,247,Golden Foxglove Ring,1136,126,backfill
2025-12-12T22:05:04.589Z,248,Golden Overseer Ring,1207,121,backfill
2025-12-12T22:05:04.589Z,249,Golden Summoner Ring,1176,125,backfill
2025-12-13T22:04:58.930Z,134,Chobo Silver Ring,12103,1380,backfill
2025-12-13T22:04:58.930Z,135,Crusader Silver Ring,12177,1396,backfill
2025-12-13T22:04:58.930Z,136,Overseer Silver Ring,11834,1396,backfill
2025-12-13T22:04:58.930Z,137,Athena Silver Ring,11719,1374,backfill
2025-12-13T22:04:58.930Z,138,Archon Silver Ring,12876,1432,backfill
2025-12-13T22:04:58.930Z,139,Foxglove Silver Ring,11911,1392,backfill
2025-12-13T22:04:58.930Z,140,Summoner Silver Ring,11657,1372,backfill
2025-12-13T22:04:58.930Z,243,Golden Archon Ring,1158,118,backfill
2025-12-13T22:04:58.930Z,244,Golden Athena Ring,1196,119,backfill
2025-12-13T22:04:58.930Z,245,Golden Chobo Ring,1193,118,backfill
2025-12-13T22:04:58.930Z,246,Golden Crusader Ring,1136,124,backfill
2025-12-13T22:04:58.930Z,247,Golden Foxglove Ring,1153,128,backfill
2025-12-13T22:04:58.930Z,248,Golden Overseer Ring,1219,122,backfill
2025-12-13T22:04:58.930Z,249,Golden Summoner Ring,1189,126,backfill
2025-12-14T22:05:00.303Z,134,Chobo Silver Ring,12102,1378,backfill
2025-12-14T22:05:00.303Z,135,Crusader Silver Ring,12198,1391,backfill
2025-12-14T22:05:00.303Z,136,Overseer Silver Ring,11875,1395,backfill
2025-12-14T22:05:00.303Z,137,Athena Silver Ring,11767,1367,backfill
2025-12-14T22:05:00.303Z,138,Archon Silver Ring,12932,1431,backfill
2025-12-14T22:05:00.303Z,139,Foxglove Silver Ring,11911,1390,backfill
2025-12-14T22:05:00.303Z,140,Summoner Silver Ring,11650,1369,backfill
2025-12-14T22:05:00.303Z,243,Golden Archon Ring,1149,118,backfill
2025-12-14T22:05:00.303Z,244,Golden Athena Ring,1196,119,backfill
2025-12-14T22:05:00.303Z,245,Golden Chobo Ring,1193,118,backfill
2025-12-14T22:05:00.303Z,246,Golden Crusader Ring,1116,124,backfill
2025-12-14T22:05:00.303Z,247,Golden Foxglove Ring,1153,128,backfill
2025-12-14T22:05:00.303Z,248,Golden Overseer Ring,1219,122,backfill
2025-12-14T22:05:00.303Z,249,Golden Summoner Ring,1189,126,backfill
2025-12-15T22:05:14.319Z,134,Chobo Silver Ring,12090,1370,backfill
2025-12-15T22:05:14.319Z,135,Crusader Silver Ring,12199,1385,backfill
2025-12-15T22:05:14.319Z,136,Overseer Silver Ring,11865,1391,backfill
2025-12-15T22:05:14.319Z,137,Athena Silver Ring,11699,1363,backfill
2025-12-15T22:05:14.319Z,138,Archon Silver Ring,12900,1422,backfill
2025-12-15T22:05:14.319Z,139,Foxglove Silver Ring,11903,1382,backfill
2025-12-15T22:05:14.319Z,140,Summoner Silver Ring,11671,1366,backfill
2025-12-15T22:05:14.319Z,243,Golden Archon Ring,1147,118,backfill
2025-12-15T22:05:14.319Z,244,Golden Athena Ring,1196,120,backfill
2025-12-15T22:05:14.319Z,245,Golden Chobo Ring,1186,118,backfill
2025-12-15T22:05:14.319Z,246,Golden Crusader Ring,1114,125,backfill
2025-12-15T22:05:14.319Z,247,Golden Foxglove Ring,1147,128,backfill
2025-12-15T22:05:14.319Z,248,Golden Overseer Ring,1214,122,backfill
2025-12-15T22:05:14.319Z,249,Golden Summoner Ring,1186,126,backfill
2025-12-16T22:05:02.375Z,134,Chobo Silver Ring,12092,1372,backfill
2025-12-16T22:05:02.375Z,135,Crusader Silver Ring,12196,1386,backfill
2025-12-16T22:05:02.375Z,136,Overseer Silver Ring,11886,1391,backfill
2025-12-16T22:05:02.375Z,137,Athena Silver Ring,11693,1361,backfill
2025-12-16T22:05:02.375Z,138,Archon Silver Ring,12889,1417,backfill
2025-12-16T22:05:02.375Z,139,Foxglove Silver Ring,11896,1382,backfill
2025-12-16T22:05:02.375Z,140,Summoner Silver Ring,11662,1363,backfill
2025-12-16T22:05:02.375Z,243,Golden Archon Ring,1156,118,backfill
2025-12-16T22:05:02.375Z,244,Golden Athena Ring,1199,120,backfill
2025-12-16T22:05:02.375Z,245,Golden Chobo Ring,1189,118,backfill
2025-12-16T22:05:02.375Z,246,Golden Crusader Ring,1107,125,backfill
2025-12-16T22:05:02.375Z,247,Golden Foxglove Ring,1150,128,backfill
2025-12-16T22:05:02.375Z,248,Golden Overseer Ring,1217,122,backfill
2025-12-16T22:05:02.375Z,249,Golden Summoner Ring,1186,126,backfill
2025-12-17T22:06:12.197Z,134,Chobo Silver Ring,12131,1373,backfill
2025-12-17T22:06:12.197Z,135,Crusader Silver Ring,12238,1394,backfill
2025-12-17T22:06:12.197Z,136,Overseer Silver Ring,11913,1398,backfill
2025-12-17T22:06:12.197Z,137,Athena Silver Ring,11777,1371,backfill
2025-12-17T22:06:12.197Z,138,Archon Silver Ring,12954,1422,backfill
2025-12-17T22:06:12.197Z,139,Foxglove Silver Ring,12019,1387,backfill
2025-12-17T22:06:12.197Z,140,Summoner Silver Ring,11695,1370,backfill
2025-12-17T22:06:12.197Z,243,Golden Archon Ring,1164,120,backfill
2025-12-17T22:06:12.197Z,244,Golden Athena Ring,1192,122,backfill
2025-12-17T22:06:12.197Z,245,Golden Chobo Ring,1185,118,backfill
2025-12-17T22:06:12.197Z,246,Golden Crusader Ring,1097,125,backfill
2025-12-17T22:06:12.197Z,247,Golden Foxglove Ring,1145,130,backfill
2025-12-17T22:06:12.197Z,248,Golden Overseer Ring,1210,122,backfill
2025-12-17T22:06:12.197Z,249,Golden Summoner Ring,1191,127,backfill
2025-12-18T22:05:28.546Z,134,Chobo Silver Ring,12195,1382,backfill
2025-12-18T22:05:28.546Z,135,Crusader Silver Ring,12334,1405,backfill
2025-12-18T22:05:28.546Z,136,Overseer Silver Ring,12000,1409,backfill
2025-12-18T22:05:28.546Z,137,Athena Silver Ring,11874,1381,backfill
2025-12-18T22:05:28.546Z,138,Archon Silver Ring,13039,1428,backfill
2025-12-18T22:05:28.546Z,139,Foxglove Silver Ring,12149,1405,backfill
2025-12-18T22:05:28.546Z,140,Summoner Silver Ring,11784,1379,backfill
2025-12-18T22:05:28.546Z,243,Golden Archon Ring,1175,120,backfill
2025-12-18T22:05:28.546Z,244,Golden Athena Ring,1209,124,backfill
2025-12-18T22:05:28.546Z,245,Golden Chobo Ring,1189,119,backfill
2025-12-18T22:05:28.546Z,246,Golden Crusader Ring,1105,126,backfill
2025-12-18T22:05:28.546Z,247,Golden Foxglove Ring,1158,132,backfill
2025-12-18T22:05:28.546Z,248,Golden Overseer Ring,1216,122,backfill
2025-12-18T22:05:28.546Z,249,Golden Summoner Ring,1202,128,backfill
2025-12-19T22:05:15.968Z,134,Chobo Silver Ring,12260,1395,backfill
2025-12-19T22:05:15.968Z,135,Crusader Silver Ring,12437,1419,backfill
2025-12-19T22:05:15.968Z,136,Overseer Silver Ring,12085,1415,backfill
2025-12-19T22:05:15.968Z,137,Athena Silver Ring,11954,1402,backfill
2025-12-19T22:05:15.968Z,138,Archon Silver Ring,13159,1440,backfill
2025-12-19T22:05:15.968Z,139,Foxglove Silver Ring,12233,1421,backfill
2025-12-19T22:05:15.968Z,140,Summoner Silver Ring,11844,1390,backfill
2025-12-19T22:05:15.968Z,243,Golden Archon Ring,1185,120,backfill
2025-12-19T22:05:15.968Z,244,Golden Athena Ring,1217,123,backfill
2025-12-19T22:05:15.968Z,245,Golden Chobo Ring,1198,118,backfill
2025-12-19T22:05:15.968Z,246,Golden Crusader Ring,1117,126,backfill
2025-12-19T22:05:15.968Z,247,Golden Foxglove Ring,1164,133,backfill
2025-12-19T22:05:15.968Z,248,Golden Overseer Ring,1223,121,backfill
2025-12-19T22:05:15.968Z,249,Golden Summoner Ring,1206,128,backfill
2025-12-20T22:05:05.109Z,134,Chobo Silver Ring,12366,1414,backfill
2025-12-20T22:05:05.109Z,135,Crusader Silver Ring,12529,1434,backfill
2025-12-20T22:05:05.109Z,136,Overseer Silver Ring,12184,1434,backfill
2025-12-20T22:05:05.109Z,137,Athena Silver Ring,12061,1420,backfill
2025-12-20T22:05:05.109Z,138,Archon Silver Ring,13216,1448,backfill
2025-12-20T22:05:05.109Z,139,Foxglove Silver Ring,11731,1376,backfill
2025-12-20T22:05:05.109Z,140,Summoner Silver Ring,11913,1404,backfill
2025-12-20T22:05:05.109Z,243,Golden Archon Ring,1189,120,backfill
2025-12-20T22:05:05.109Z,244,Golden Athena Ring,1221,123,backfill
2025-12-20T22:05:05.109Z,245,Golden Chobo Ring,1208,118,backfill
2025-12-20T22:05:05.109Z,246,Golden Crusader Ring,1126,127,backfill
2025-12-20T22:05:05.109Z,247,Golden Foxglove Ring,1176,133,backfill
2025-12-20T22:05:05.109Z,248,Golden Overseer Ring,1236,122,backfill
2025-12-20T22:05:05.109Z,249,Golden Summoner Ring,1211,128,backfill
2025-12-21T22:04:58.777Z,134,Chobo Silver Ring,12458,1429,backfill
2025-12-21T22:04:58.777Z,135,Crusader Silver Ring,12613,1444,backfill
2025-12-21T22:04:58.777Z,136,Overseer Silver Ring,11684,1405,backfill
2025-12-21T22:04:58.777Z,137,Athena Silver Ring,12158,1425,backfill
2025-12-21T22:04:58.777Z,138,Archon Silver Ring,13295,1453,backfill
2025-12-21T22:04:58.777Z,139,Foxglove Silver Ring,11762,1386,backfill
2025-12-21T22:04:58.777Z,140,Summoner Silver Ring,11988,1413,backfill
2025-12-21T22:04:58.777Z,243,Golden Archon Ring,1200,122,backfill
2025-12-21T22:04:58.777Z,244,Golden Athena Ring,1243,125,backfill
2025-12-21T22:04:58.777Z,245,Golden Chobo Ring,1224,118,backfill
2025-12-21T22:04:58.777Z,246,Golden Crusader Ring,1133,129,backfill
2025-12-21T22:04:58.777Z,247,Golden Foxglove Ring,1190,135,backfill
2025-12-21T22:04:58.777Z,248,Golden Overseer Ring,1246,123,backfill
2025-12-21T22:04:58.777Z,249,Golden Summoner Ring,1225,128,backfill
2025-12-22T22:05:18.724Z,134,Chobo Silver Ring,12521,1444,backfill
2025-12-22T22:05:18.724Z,135,Crusader Silver Ring,12695,1446,backfill
2025-12-22T22:05:18.724Z,136,Overseer Silver Ring,11733,1407,backfill
2025-12-22T22:05:18.724Z,137,Athena Silver Ring,12254,1440,backfill
2025-12-22T22:05:18.724Z,138,Archon Silver Ring,13367,1466,backfill
2025-12-22T22:05:18.724Z,139,Foxglove Silver Ring,11825,1393,backfill
2025-12-22T22:05:18.724Z,140,Summoner Silver Ring,11604,1378,backfill
2025-12-22T22:05:18.724Z,243,Golden Archon Ring,1222,122,backfill
2025-12-22T22:05:18.724Z,244,Golden Athena Ring,1278,126,backfill
2025-12-22T22:05:18.724Z,245,Golden Chobo Ring,1258,119,backfill
2025-12-22T22:05:18.724Z,246,Golden Crusader Ring,1146,129,backfill
2025-12-22T22:05:18.724Z,247,Golden Foxglove Ring,1203,135,backfill
2025-12-22T22:05:18.724Z,248,Golden Overseer Ring,1258,123,backfill
2025-12-22T22:05:18.724Z,249,Golden Summoner Ring,1242,129,backfill
2025-12-23T22:05:05.694Z,134,Chobo Silver Ring,12077,1413,backfill
2025-12-23T22:05:05.694Z,135,Crusader Silver Ring,12779,1446,backfill
2025-12-23T22:05:05.694Z,136,Overseer Silver Ring,11790,1408,backfill
2025-12-23T22:05:05.694Z,137,Athena Silver Ring,12331,1453,backfill
2025-12-23T22:05:05.694Z,138,Archon Silver Ring,13465,1476,backfill
2025-12-23T22:05:05.694Z,139,Foxglove Silver Ring,11936,1401,backfill
2025-12-23T22:05:05.694Z,140,Summoner Silver Ring,11635,1379,backfill
2025-12-23T22:05:05.694Z,243,Golden Archon Ring,1234,122,backfill
2025-12-23T22:05:05.694Z,244,Golden Athena Ring,1290,127,backfill
2025-12-23T22:05:05.694Z,245,Golden Chobo Ring,1266,120,backfill
2025-12-23T22:05:05.694Z,246,Golden Crusader Ring,1167,131,backfill
2025-12-23T22:05:05.694Z,247,Golden Foxglove Ring,1217,136,backfill
2025-12-23T22:05:05.694Z,248,Golden Overseer Ring,1270,123,backfill
2025-12-23T22:05:05.694Z,249,Golden Summoner Ring,1260,129,backfill
2025-12-24T22:05:04.532Z,134,Chobo Silver Ring,12148,1417,backfill
2025-12-24T22:05:04.532Z,135,Crusader Silver Ring,12313,1407,backfill
2025-12-24T22:05:04.532Z,136,Overseer Silver Ring,11877,1414,backfill
2025-12-24T22:05:04.532Z,137,Athena Silver Ring,12424,1453,backfill
2025-12-24T22:05:04.532Z,138,Archon Silver Ring,13554,1482,backfill
2025-12-24T22:05:04.532Z,139,Foxglove Silver Ring,12064,1418,backfill
2025-12-24T22:05:04.532Z,140,Summoner Silver Ring,11701,1386,backfill
2025-12-24T22:05:04.532Z,243,Golden Archon Ring,1244,123,backfill
2025-12-24T22:05:04.532Z,244,Golden Athena Ring,1301,127,backfill
2025-12-24T22:05:04.532Z,245,Golden Chobo Ring,1281,122,backfill
2025-12-24T22:05:04.532Z,246,Golden Crusader Ring,1178,131,backfill
2025-12-24T22:05:04.532Z,247,Golden Foxglove Ring,1230,137,backfill
2025-12-24T22:05:04.532Z,248,Golden Overseer Ring,1277,125,backfill
2025-12-24T22:05:04.532Z,249,Golden Summoner Ring,1276,134,backfill
2025-12-25T22:05:08.272Z,134,Chobo Silver Ring,12312,1425,backfill
2025-12-25T22:05:08.272Z,135,Crusader Silver Ring,12409,1414,backfill
2025-12-25T22:05:08.272Z,136,Overseer Silver Ring,11972,1425,backfill
2025-12-25T22:05:08.272Z,137,Athena Silver Ring,12558,1461,backfill
2025-12-25T22:05:08.272Z,138,Archon Silver Ring,13040,1432,backfill
